in s,C1 in V
4.68000E-08,1.46814E-01
4.70000E-08,1.48279E-01
4.72000E-08,1.50232E-01
4.74000E-08,1.51697E-01
4.76000E-08,1.51697E-01
4.78000E-08,1.51697E-01
4.80000E-08,1.52674E-01
4.82000E-08,1.54139E-01
4.84000E-08,1.55604E-01
4.86000E-08,1.56092E-01
4.88000E-08,1.56580E-01
4.90000E-08,1.57068E-01
4.92000E-08,1.57068E-01
4.94000E-08,1.57068E-01
4.96000E-08,1.57557E-01
4.98000E-08,1.57557E-01
5.00000E-08,1.57557E-01
5.02000E-08,1.57068E-01
5.04000E-08,1.57557E-01
5.06000E-08,1.58533E-01
5.08000E-08,1.59021E-01
5.10000E-08,1.58533E-01
5.12000E-08,1.58045E-01
5.14000E-08,1.58045E-01
5.16000E-08,1.58045E-01
5.18000E-08,1.57557E-01
5.20000E-08,1.57068E-01
5.22000E-08,1.56580E-01
5.24000E-08,1.56580E-01
5.26000E-08,1.56092E-01
5.28000E-08,1.55604E-01
5.30000E-08,1.55115E-01
5.32000E-08,1.54627E-01
5.34000E-08,1.54139E-01
5.36000E-08,1.53162E-01
5.38000E-08,1.52186E-01
5.40000E-08,1.51209E-01
5.42000E-08,1.50721E-01
5.44000E-08,1.49744E-01
5.46000E-08,1.47791E-01
5.48000E-08,1.45350E-01
5.50000E-08,1.42908E-01
5.52000E-08,1.40955E-01
5.54000E-08,1.39979E-01
5.56000E-08,1.38025E-01
5.58000E-08,1.35584E-01
5.60000E-08,1.32166E-01
5.62000E-08,1.28748E-01
5.64000E-08,1.25330E-01
5.66000E-08,1.21424E-01
5.68000E-08,1.18006E-01
5.70000E-08,1.15564E-01
5.72000E-08,1.13611E-01
5.74000E-08,1.11170E-01
5.76000E-08,1.07752E-01
5.78000E-08,1.04334E-01
5.80000E-08,1.00916E-01
5.82000E-08,9.70098E-02
5.84000E-08,9.26152E-02
5.86000E-08,8.87090E-02
5.88000E-08,8.57793E-02
5.90000E-08,8.33379E-02
5.92000E-08,8.04082E-02
5.94000E-08,7.69902E-02
5.96000E-08,7.40605E-02
5.98000E-08,7.16191E-02
6.00000E-08,6.91777E-02
6.02000E-08,6.67363E-02
6.04000E-08,6.33184E-02
6.06000E-08,5.99004E-02
6.08000E-08,5.69707E-02
6.10000E-08,5.50176E-02
6.12000E-08,5.30645E-02
6.14000E-08,5.11113E-02
6.16000E-08,4.91582E-02
6.18000E-08,4.76934E-02
6.20000E-08,4.57402E-02
6.22000E-08,4.37871E-02
6.24000E-08,4.23223E-02
6.26000E-08,4.13457E-02
6.28000E-08,3.98809E-02
6.30000E-08,3.79277E-02
6.32000E-08,3.59746E-02
6.34000E-08,3.54863E-02
6.36000E-08,3.45098E-02
6.38000E-08,3.25566E-02
6.40000E-08,3.01152E-02
6.42000E-08,2.86504E-02
6.44000E-08,2.86504E-02
6.46000E-08,2.76738E-02
6.48000E-08,2.57207E-02
6.50000E-08,2.32793E-02
6.52000E-08,2.18145E-02
6.54000E-08,2.13262E-02
6.56000E-08,1.98613E-02
6.58000E-08,1.79082E-02
6.60000E-08,1.69316E-02
6.62000E-08,1.69316E-02
6.64000E-08,1.64434E-02
6.66000E-08,1.49785E-02
6.68000E-08,1.35137E-02
6.70000E-08,1.30254E-02
6.72000E-08,1.30254E-02
6.74000E-08,1.20488E-02
6.76000E-08,1.10723E-02
6.78000E-08,1.05840E-02
6.80000E-08,1.00957E-02
6.82000E-08,8.63086E-03
6.84000E-08,6.67773E-03
6.86000E-08,5.70117E-03
6.88000E-08,6.18945E-03
6.90000E-08,6.67773E-03
6.92000E-08,6.18945E-03
6.94000E-08,4.23633E-03
6.96000E-08,2.77148E-03
6.98000E-08,3.25977E-03
7.00000E-08,4.72461E-03
7.02000E-08,6.18945E-03
7.04000E-08,5.70117E-03
7.06000E-08,4.23633E-03
7.08000E-08,3.74805E-03
7.10000E-08,4.23633E-03
7.12000E-08,5.21289E-03
7.14000E-08,5.21289E-03
7.16000E-08,4.72461E-03
7.18000E-08,5.21289E-03
7.20000E-08,6.18945E-03
7.22000E-08,7.16602E-03
7.24000E-08,7.65430E-03
7.26000E-08,7.16602E-03
7.28000E-08,7.16602E-03
7.30000E-08,7.16602E-03
7.32000E-08,8.14258E-03
7.34000E-08,9.11914E-03
7.36000E-08,1.00957E-02
7.38000E-08,1.05840E-02
7.40000E-08,1.15605E-02
7.42000E-08,1.30254E-02
7.44000E-08,1.49785E-02
7.46000E-08,1.64434E-02
7.48000E-08,1.69316E-02
7.50000E-08,1.74199E-02
7.52000E-08,1.93730E-02
7.54000E-08,2.18145E-02
7.56000E-08,2.52324E-02
7.58000E-08,2.81621E-02
7.60000E-08,3.06035E-02
7.62000E-08,3.25566E-02
7.64000E-08,3.49980E-02
7.66000E-08,3.74395E-02
7.68000E-08,4.03691E-02
7.70000E-08,4.32988E-02
7.72000E-08,4.62285E-02
7.74000E-08,4.91582E-02
7.76000E-08,5.15996E-02
7.78000E-08,5.45293E-02
7.80000E-08,5.74590E-02
7.82000E-08,6.08770E-02
7.84000E-08,6.38066E-02
7.86000E-08,6.67363E-02
7.88000E-08,6.96660E-02
7.90000E-08,7.30840E-02
7.92000E-08,7.65020E-02
7.94000E-08,7.94316E-02
7.96000E-08,8.23613E-02
7.98000E-08,8.67559E-02
8.00000E-08,9.06621E-02
8.02000E-08,9.35918E-02
8.04000E-08,9.55449E-02
8.06000E-08,9.79863E-02
8.08000E-08,1.00916E-01
8.10000E-08,1.03846E-01
8.12000E-08,1.06287E-01
8.14000E-08,1.09217E-01
8.16000E-08,1.12146E-01
8.18000E-08,1.14588E-01
8.20000E-08,1.16053E-01
8.22000E-08,1.16541E-01
8.24000E-08,1.17518E-01
8.26000E-08,1.18982E-01
8.28000E-08,1.20936E-01
8.30000E-08,1.22889E-01
8.32000E-08,1.24354E-01
8.34000E-08,1.25818E-01
8.36000E-08,1.27283E-01
8.38000E-08,1.28748E-01
8.40000E-08,1.30213E-01
8.42000E-08,1.31678E-01
8.44000E-08,1.32654E-01
8.46000E-08,1.34119E-01
8.48000E-08,1.35584E-01
8.50000E-08,1.37537E-01
8.52000E-08,1.39002E-01
8.54000E-08,1.40467E-01
8.56000E-08,1.40955E-01
8.58000E-08,1.41932E-01
8.60000E-08,1.43396E-01
8.62000E-08,1.45350E-01
8.64000E-08,1.45838E-01
8.66000E-08,1.45838E-01
8.68000E-08,1.46326E-01
8.70000E-08,1.48279E-01
8.72000E-08,1.50721E-01
8.74000E-08,1.51209E-01
8.76000E-08,1.50721E-01
8.78000E-08,1.50721E-01
8.80000E-08,1.51697E-01
8.82000E-08,1.53162E-01
8.84000E-08,1.53650E-01
8.86000E-08,1.53650E-01
8.88000E-08,1.54139E-01
8.90000E-08,1.56092E-01
8.92000E-08,1.57557E-01
8.94000E-08,1.57557E-01
8.96000E-08,1.56580E-01
8.98000E-08,1.56580E-01
9.00000E-08,1.57068E-01
9.02000E-08,1.57557E-01
9.04000E-08,1.58045E-01
9.06000E-08,1.58045E-01
9.08000E-08,1.58045E-01
9.10000E-08,1.58045E-01
9.12000E-08,1.58045E-01
9.14000E-08,1.58045E-01
9.16000E-08,1.57557E-01
9.18000E-08,1.56580E-01
9.20000E-08,1.56580E-01
9.22000E-08,1.57557E-01
9.24000E-08,1.58045E-01
9.26000E-08,1.57068E-01
9.28000E-08,1.55604E-01
9.30000E-08,1.54627E-01
9.32000E-08,1.54139E-01
9.34000E-08,1.53162E-01
9.36000E-08,1.51697E-01
9.38000E-08,1.50232E-01
9.40000E-08,1.49256E-01
9.42000E-08,1.47791E-01
9.44000E-08,1.46814E-01
9.46000E-08,1.45838E-01
9.48000E-08,1.44861E-01
9.50000E-08,1.43396E-01
9.52000E-08,1.41932E-01
9.54000E-08,1.40467E-01
9.56000E-08,1.38025E-01
9.58000E-08,1.34119E-01
9.60000E-08,1.30701E-01
9.62000E-08,1.28260E-01
9.64000E-08,1.26307E-01
9.66000E-08,1.22889E-01
9.68000E-08,1.18494E-01
9.70000E-08,1.14588E-01
9.72000E-08,1.12146E-01
9.74000E-08,1.10193E-01
9.76000E-08,1.07264E-01
9.78000E-08,1.04334E-01
9.80000E-08,1.00916E-01
9.82000E-08,9.79863E-02
9.84000E-08,9.45684E-02
9.86000E-08,9.11504E-02
9.88000E-08,8.72441E-02
9.90000E-08,8.38262E-02
9.92000E-08,8.18730E-02
9.94000E-08,7.94316E-02
9.96000E-08,7.60137E-02
9.98000E-08,7.16191E-02
1.00000E-07,6.91777E-02
1.00200E-07,6.82012E-02
1.00400E-07,6.62480E-02
1.00600E-07,6.23418E-02
1.00800E-07,5.89238E-02
1.01000E-07,5.74590E-02
1.01200E-07,5.64824E-02
1.01400E-07,5.35527E-02
1.01600E-07,5.11113E-02
1.01800E-07,5.06230E-02
1.02000E-07,4.96465E-02
1.02200E-07,4.67168E-02
1.02400E-07,4.37871E-02
1.02600E-07,4.28105E-02
1.02800E-07,4.28105E-02
1.03000E-07,4.08574E-02
1.03200E-07,3.79277E-02
1.03400E-07,3.59746E-02
1.03600E-07,3.54863E-02
1.03800E-07,3.40215E-02
1.04000E-07,3.10918E-02
1.04200E-07,2.96270E-02
1.04400E-07,2.96270E-02
1.04600E-07,2.96270E-02
1.04800E-07,2.81621E-02
1.05000E-07,2.52324E-02
1.05200E-07,2.37676E-02
1.05400E-07,2.32793E-02
1.05600E-07,2.23027E-02
1.05800E-07,2.08379E-02
1.06000E-07,1.98613E-02
1.06200E-07,2.03496E-02
1.06400E-07,2.03496E-02
1.06600E-07,1.83965E-02
1.06800E-07,1.64434E-02
1.07000E-07,1.54668E-02
1.07200E-07,1.54668E-02
1.07400E-07,1.44902E-02
1.07600E-07,1.30254E-02
1.07800E-07,1.20488E-02
1.08000E-07,1.25371E-02
1.08200E-07,1.25371E-02
1.08400E-07,1.25371E-02
1.08600E-07,1.20488E-02
1.08800E-07,1.10723E-02
1.09000E-07,9.60742E-03
1.09200E-07,9.11914E-03
1.09400E-07,9.60742E-03
1.09600E-07,1.05840E-02
1.09800E-07,1.05840E-02
1.10000E-07,9.11914E-03
1.10200E-07,7.65430E-03
1.10400E-07,7.16602E-03
1.10600E-07,7.65430E-03
1.10800E-07,8.14258E-03
1.11000E-07,8.14258E-03
1.11200E-07,8.14258E-03
1.11400E-07,8.14258E-03
1.11600E-07,8.63086E-03
1.11800E-07,9.60742E-03
1.12000E-07,1.05840E-02
1.12200E-07,1.05840E-02
1.12400E-07,1.00957E-02
1.12600E-07,9.60742E-03
1.12800E-07,1.00957E-02
1.13000E-07,1.15605E-02
1.13200E-07,1.30254E-02
1.13400E-07,1.35137E-02
1.13600E-07,1.40020E-02
1.13800E-07,1.49785E-02
1.14000E-07,1.59551E-02
1.14200E-07,1.64434E-02
1.14400E-07,1.74199E-02
1.14600E-07,1.93730E-02
1.14800E-07,2.08379E-02
1.15000E-07,2.23027E-02
1.15200E-07,2.42559E-02
1.15400E-07,2.71855E-02
1.15600E-07,2.96270E-02
1.15800E-07,3.06035E-02
1.16000E-07,3.20684E-02
1.16200E-07,3.54863E-02
1.16400E-07,3.93926E-02
1.16600E-07,4.18340E-02
1.16800E-07,4.42754E-02
1.17000E-07,4.76934E-02
1.17200E-07,5.20879E-02
1.17400E-07,5.55059E-02
1.17600E-07,5.74590E-02
1.17800E-07,5.99004E-02
1.18000E-07,6.38066E-02
1.18200E-07,6.72246E-02
1.18400E-07,7.01543E-02
1.18600E-07,7.25957E-02
1.18800E-07,7.60137E-02
1.19000E-07,7.99199E-02
1.19200E-07,8.33379E-02
1.19400E-07,8.62676E-02
1.19600E-07,8.87090E-02
1.19800E-07,9.16387E-02
